Rank,Score,Acedemik Reputation,Students,Citations_per_faculty,faculty_student_ratio,employer_reputation,employment_outcomes,international_faculty_ratio,sustainability_score,international_research_network,Total_Reputation,Global_Connectivity,Score_class
0.4911392405063291,0.0968553459119497,0.1191919191919192,0.8323232323232325,0.2424242424242424,0.4923547400611621,0.0841784989858012,0.2965587044534413,0.3225480283114257,0.2311015118790497,0.2393939393939394,0.0897435897435897,0.2656654583117556,1
0.9949367088607596,0.6364779874213837,0.881818181818182,0.5555555555555557,0.8414141414141415,0.0652395514780836,0.6592292089249493,0.4625506072874494,0.7350859453993932,0.6263498920086394,0.9434343434343436,0.7676923076923076,0.8379078197824961,3
0.5341772151898734,0.0981132075471698,0.1202020202020202,0.7101010101010102,0.009090909090909,0.9051987767584098,0.0567951318458417,0.0080971659919028,0.0758341759352881,0.4190064794816415,0.1747474747474747,0.0764102564102564,0.1061626100466079,1
0.5012658227848101,0.0955974842767296,0.1171717171717171,0.8474747474747476,0.0505050505050505,0.3037716615698267,0.3093306288032454,0.3977732793522267,0.2123356926188068,0.4341252699784017,0.3757575757575758,0.2025641025641025,0.2791299844640083,1
0.9367088607594936,0.0867924528301886,0.3101010101010101,0.1262626262626262,0.003030303030303,0.7064220183486238,0.3397565922920892,0.1558704453441295,0.5490394337714862,0.3045356371490281,0.0808080808080808,0.3158974358974358,0.3003625064733299,1
0.0075949367088607,0.0238993710691823,0.0292929292929292,0.0494949494949495,0.1242424242424242,0.4271151885830785,0.0283975659229208,0.0870445344129554,0.2093023255813953,0.3466522678185745,0.5919191919191921,0.0158974358974358,0.3883997928534439,1
0.0075949367088607,0.1106918238993711,0.1363636363636363,0.1111111111111111,0.1777777777777778,0.0998980632008154,0.1095334685598377,0.0384615384615384,0.057633973710819,0.4568034557235422,0.4525252525252525,0.1112820512820512,0.2392542723977214,1
0.8455696202531646,0.1471698113207548,0.2454545454545454,0.9464646464646468,0.0606060606060606,0.9928644240570846,0.1886409736308316,0.0597165991902833,0.2719919110212336,0.2505399568034557,0.6606060606060608,0.2066666666666666,0.4557224236147074,1
0.589873417721519,0.5371069182389938,0.4888888888888889,0.8141414141414142,0.7545454545454546,0.1916411824668705,0.7444219066937119,0.9392712550607288,0.8159757330637006,0.591792656587473,0.8161616161616162,0.6112820512820512,0.8140859658208183,2
0.050632911392405,0.5471698113207548,0.991919191919192,0.0444444444444444,0.0313131313131313,0.4607543323139654,0.95841784989858,0.9787449392712552,0.0899898887765419,0.8077753779697625,0.9353535353535354,0.974871794871795,0.5033661315380632,2
0.0075949367088607,0.1522012578616352,0.1868686868686868,0.001010101010101,0.0282828282828282,0.2201834862385321,0.2150101419878296,0.4129554655870445,0.0101112234580384,0.0453563714902807,0.107070707070707,0.1902564102564102,0.0378042465044018,1
0.1848101265822785,0.4113207547169812,0.5111111111111112,0.4424242424242424,0.7060606060606063,0.0988786952089704,0.3793103448275862,0.2469635627530364,0.9656218402426692,0.8758099352051837,0.8323232323232325,0.437948717948718,0.8990160538581047,4
0.5721518987341773,0.5735849056603772,0.7424242424242425,0.1222222222222222,0.6232323232323234,0.6625891946992865,0.3681541582150102,0.9412955465587044,0.7826086956521738,0.9524838012958964,0.9606060606060608,0.5497435897435897,0.8710512687726567,2
0.4506329113924051,0.7446540880503145,0.9292929292929294,0.6474747474747475,0.9464646464646468,0.0784913353720693,0.6298174442190669,0.832995951417004,0.9575328614762384,0.9427645788336936,0.9949494949494953,0.7769230769230769,0.9782496116002072,3
0.0075949367088607,0.1006289308176101,0.1232323232323232,0.0191919191919191,0.004040404040404,0.8389398572884812,0.2109533468559837,0.0587044534412955,0.1617795753286147,0.0,0.0262626262626262,0.1558974358974359,0.0740548938373899,1
0.6177215189873417,0.449056603773585,0.5282828282828284,0.5717171717171718,0.8050505050505052,0.218144750254842,0.2778904665314402,0.5587044534412955,0.8270980788675429,0.6630669546436285,0.9,0.3953846153846153,0.8627654065251166,2
0.0075949367088607,0.0490566037735848,0.0606060606060606,0.0969696969696969,0.396969696969697,0.073394495412844,0.0821501014198782,0.0131578947368421,0.1880687563195146,0.3758099352051836,0.4080808080808081,0.0589743589743589,0.2832729155877783,1
0.918987341772152,0.0968553459119497,0.2191919191919192,1.0,0.0606060606060606,0.3914373088685015,0.2870182555780933,0.1710526315789473,1.0,0.1101511879049676,0.1797979797979798,0.243076923076923,0.5820818228896945,1
0.9721518987341772,0.0679245283018867,0.1676767676767677,0.7020202020202021,0.0151515151515151,0.8491335372069317,0.244421906693712,0.0242914979757085,0.3943377148634985,0.4762419006479482,0.1323232323232323,0.1953846153846154,0.2475401346452615,1
0.5164556962025316,0.0654088050314465,0.0808080808080808,0.0171717171717171,0.5494949494949496,0.4077471967380224,0.0953346855983773,0.0647773279352226,0.0424671385237613,0.2807775377969762,0.3777777777777777,0.0758974358974358,0.1931641636457793,1
0.7569620253164557,0.2377358490566037,0.402020202020202,0.0616161616161616,0.1131313131313131,0.3781855249745158,0.4614604462474645,0.8846153846153846,0.9797775530839232,0.4773218142548596,0.4626262626262626,0.424102564102564,0.7167270844122218,4
0.5063291139240507,0.1283018867924528,0.1575757575757576,0.3151515151515152,0.202020202020202,0.1253822629969419,0.1186612576064908,0.152834008097166,0.9110212335692618,0.4848812095032397,0.4454545454545455,0.1266666666666666,0.6727084412221648,1
0.6455696202531646,0.3974842767295598,0.8151515151515153,0.0303030303030303,0.3656565656565657,0.2059123343527013,0.5020283975659229,0.3168016194331984,0.1415571284125379,0.7786177105831534,0.8434343434343435,0.6543589743589743,0.4826514759192128,4
0.6303797468354431,0.4289308176100629,0.3636363636363636,0.6666666666666667,0.686868686868687,0.4801223241590214,0.3935091277890467,0.6062753036437247,1.0,0.6792656587473003,0.8333333333333335,0.3702564102564102,0.9171413775245988,4
0.4810126582278481,0.1421383647798742,0.1747474747474747,0.977777777777778,0.1616161616161616,0.1926605504587156,0.061866125760649,0.242914979757085,0.8897876643073811,0.3844492440604752,0.2191919191919192,0.1066666666666666,0.5458311755567063,1
0.0075949367088607,0.0490566037735848,0.0606060606060606,0.4171717171717172,0.0252525252525252,0.6472986748216106,0.061866125760649,0.0253036437246963,0.038422649140546,0.2591792656587472,0.4303030303030303,0.0487179487179487,0.2180217503883998,1
0.6835443037974683,0.3371069182389937,0.4484848484848485,0.2222222222222222,0.4111111111111111,0.980632008154944,0.2535496957403651,0.5921052631578948,0.0889787664307381,0.5701943844492441,0.9030303030303032,0.3425641025641025,0.4862765406525117,4
0.5544303797468354,0.0339622641509433,0.0424242424242424,0.585858585858586,0.0646464646464646,0.6422018348623854,0.0385395537525354,0.0010121457489878,0.5460060667340748,0.2591792656587472,0.4737373737373737,0.0276923076923076,0.5002589331952356,1
0.9746835443037974,0.0666666666666667,0.1595959595959596,0.3838383838383838,0.0595959595959596,0.6055045871559632,0.1348884381338742,0.868421052631579,0.0738119312436804,0.3920086393088553,0.6848484848484849,0.1358974358974359,0.366649404453651,1
0.0075949367088607,0.0578616352201258,0.0707070707070707,0.1101010101010101,0.1373737373737373,0.2161060142711519,0.0659229208924949,0.0597165991902833,0.0131445904954499,0.3801295896328294,0.6717171717171718,0.0558974358974359,0.3288451579492491,1
0.529113924050633,0.6515723270440252,0.9808080808080808,0.782828282828283,0.0131313131313131,0.8165137614678899,0.9574036511156184,0.9989878542510122,0.7199191102123356,0.6339092872570194,0.7555555555555556,0.9687179487179486,0.7338166752977732,3
0.0455696202531645,0.5534591194968554,0.9424242424242424,0.4707070707070707,0.4282828282828283,0.0876656472986748,0.7494929006085191,0.2661943319838056,0.7542972699696663,0.550755939524838,0.9494949494949496,0.844102564102564,0.8508544795442776,2
0.4379746835443038,0.1132075471698113,0.1515151515151515,0.9949494949494953,0.1393939393939394,0.2028542303771661,0.1734279918864097,0.1740890688259109,0.8493427704752273,0.6889848812095033,0.8414141414141415,0.1512820512820513,0.8441222164681511,1
0.6784810126582279,0.3484276729559749,0.4444444444444445,0.4656565656565657,0.4323232323232323,0.2212028542303772,0.497971602434077,0.6406882591093117,0.3862487360970677,0.8801295896328295,0.9252525252525252,0.464102564102564,0.6499223200414292,4
0.6379746835443038,0.8767295597484279,0.9262626262626265,1.0,0.9303030303030304,0.8980632008154944,0.8782961460446247,0.4665991902834008,1.0,0.8412526997840173,0.8343434343434344,0.901025641025641,0.91765924391507,0
0.4962025316455696,0.1081761006289308,0.1333333333333333,0.0616161616161616,0.1959595959595959,0.564729867482161,0.1572008113590263,0.1032388663967611,0.1001011122345803,0.5010799136069114,0.8343434343434344,0.1338461538461538,0.4567581563956499,1
0.5670886075949367,0.5798742138364779,0.8555555555555557,0.3636363636363636,0.2737373737373738,0.8399592252803262,0.6257606490872211,0.9089068825910932,0.5722952477249746,0.7030237580993521,0.887878787878788,0.7374358974358974,0.7260486794407045,2
0.810126582278481,0.169811320754717,0.2444444444444444,0.0808080808080808,0.2202020202020202,0.7257900101936798,0.2910750507099391,0.3147773279352226,0.2184024266936299,0.7300215982721383,0.8232323232323233,0.2579487179487179,0.5116519937856033,1
0.9518987341772152,0.0779874213836478,0.1242424242424242,0.9808080808080808,0.107070707070707,0.3751274209989806,0.0344827586206896,0.2277327935222672,0.9838220424671384,0.591792656587473,0.586868686868687,0.0671794871794871,0.7824961160020715,1
0.5341772151898734,0.0327044025157233,0.0404040404040404,0.7373737373737375,0.0949494949494949,0.6320081549439347,0.0902636916835699,0.0080971659919028,0.1122345803842264,0.1825053995680345,0.8414141414141415,0.0528205128205128,0.4665976178146038,1
0.8329113924050633,0.1559748427672956,0.3757575757575758,0.0717171717171717,0.2767676767676768,0.0458715596330275,0.3498985801217038,0.4767206477732793,0.0101112234580384,0.6371490280777539,0.9080808080808084,0.3543589743589743,0.4484722941481098,1
0.1291139240506329,0.4666666666666667,0.4575757575757576,0.5383838383838384,0.894949494949495,0.1610601427115188,0.3843813387423935,0.3714574898785425,1.0,0.8056155507559396,0.9414141414141416,0.4133333333333333,0.9725530813050234,2
0.5873417721518988,0.5383647798742139,0.4717171717171717,0.9727272727272728,0.8565656565656566,0.1192660550458715,0.5608519269776876,0.6174089068825911,1.0,0.8984881209503239,0.9090909090909092,0.5097435897435898,0.9559813568099432,2
0.0582278481012658,0.5358490566037737,0.5434343434343435,0.2848484848484848,0.6525252525252526,0.5484199796126402,0.5709939148073022,0.9939271255060728,1.0,0.6015118790496761,0.9676767676767678,0.5512820512820512,0.9860176074572762,2
0.5443037974683544,0.0654088050314465,0.0797979797979798,0.0979797979797979,0.1949494949494949,0.2477064220183486,0.0152129817444219,0.0050607287449392,0.8382204246713851,0.4406047516198704,0.8282828282828284,0.0348717948717948,0.831693423096841,1
0.0075949367088607,0.0477987421383648,0.0585858585858585,0.0353535353535353,0.4090909090909091,0.0642201834862385,0.0050709939148073,0.0222672064777327,0.0040444893832153,0.2645788336933045,0.7161616161616163,0.0189743589743589,0.3469704816157432,1
0.589873417721519,0.5371069182389938,0.7191919191919194,0.2424242424242424,0.4737373737373737,0.8532110091743118,0.5486815415821501,0.7368421052631579,0.3033367037411527,0.8261339092872572,0.893939393939394,0.6292307692307693,0.5914034179181771,2
0.8227848101265823,0.1635220125786163,0.2787878787878788,0.2636363636363636,0.3606060606060606,0.5677879714576962,0.1906693711967545,0.1791497975708502,0.1900910010111223,0.714902807775378,0.5707070707070708,0.2246153846153846,0.3676851372345935,1
0.9772151898734176,0.0654088050314465,0.0212121212121212,0.0424242424242424,0.9444444444444444,0.0897043832823649,0.0547667342799188,0.2530364372469635,0.0616784630940343,0.3012958963282937,0.2565656565656565,0.0251282051282051,0.1408596582081823,1
0.718987341772152,0.2742138364779874,0.2464646464646464,0.006060606060606,0.9686868686868688,0.0846075433231396,0.614604462474645,0.075910931174089,0.0707785642062689,0.3844492440604752,0.5262626262626263,0.4225641025641026,0.2837907819782496,4
0.589873417721519,0.5371069182389938,0.398989898989899,0.9565656565656568,0.8171717171717173,0.4250764525993884,0.7697768762677484,0.3228744939271255,1.0,0.7203023758099352,0.7404040404040405,0.5784615384615385,0.869497669601243,2
0.0075949367088607,0.0528301886792452,0.0646464646464646,0.0171717171717171,0.3212121212121212,0.0682976554536187,0.0283975659229208,0.1022267206477732,0.0,0.4406047516198704,0.6686868686868688,0.0338461538461538,0.320559295701709,1
0.0075949367088607,0.0528301886792452,0.0646464646464646,0.1535353535353535,0.207070707070707,0.2609582059123344,0.0233265720081135,0.0404858299595141,0.0626895854398382,0.5583153347732182,0.5595959595959596,0.0312820512820512,0.2967374417400311,1
0.4936708860759494,0.6716981132075472,0.8232323232323233,0.9484848484848488,0.6565656565656567,0.273190621814475,0.676470588235294,0.9524291497975708,1.0,0.7170626349892009,0.8929292929292931,0.7466666666666666,0.947695494562403,3
0.3417721518987341,0.2138364779874214,0.2555555555555556,0.6737373737373739,0.4393939393939394,0.056065239551478,0.2139959432048681,0.1072874493927125,1.0,0.8120950323974082,0.8717171717171718,0.2246153846153846,0.9368203003625066,4
0.0354430379746835,0.5635220125786164,0.5464646464646465,0.9515151515151516,0.9121212121212122,0.0540265035677879,0.5973630831643001,0.492914979757085,1.0,0.8693304535637151,0.8292929292929293,0.5661538461538461,0.9150699119627136,2
0.6050632911392405,0.4855345911949686,0.5202020202020203,0.6595959595959596,0.5616161616161617,0.6106014271151885,0.4279918864097363,0.5951417004048583,0.9453993933265924,0.8552915766738661,0.8414141414141415,0.4671794871794871,0.8933195235629207,2
0.5544303797468354,0.0628930817610063,0.0777777777777777,0.0444444444444444,0.0404040404040404,0.399592252803262,0.0294117647058823,0.0172064777327935,1.0,0.4125269978401728,0.6191919191919193,0.041025641025641,0.807353702744692,1
0.7316455696202532,0.2641509433962264,0.3151515151515152,0.0969696969696969,0.3262626262626262,0.6666666666666666,0.3468559837728195,0.6548582995951417,0.910010111223458,0.4946004319654428,0.5707070707070708,0.3220512820512821,0.7364060072501295,4
0.969620253164557,0.0691823899371069,0.1353535353535353,1.0,0.0282828282828282,0.2477064220183486,0.3742393509127789,0.4493927125506073,1.0,0.1943844492440604,0.0333333333333333,0.2446153846153846,0.506991196271362,1
0.6810126582278481,0.3459119496855347,0.6555555555555557,0.1252525252525252,0.5616161616161617,0.0846075433231396,0.2596348884381338,0.6265182186234818,0.0980788675429727,0.7451403887688987,0.8494949494949495,0.4507692307692307,0.4634904194717762,4
0.0075949367088607,0.1924528301886792,0.2363636363636363,0.0161616161616161,0.009090909090909,0.1182466870540265,0.1795131845841785,0.4554655870445344,0.1708796764408493,0.1684665226781857,0.3464646464646465,0.1974358974358974,0.2428793371310202,4
0.0075949367088607,0.0918238993710692,0.1131313131313131,0.1252525252525252,0.0191919191919191,0.2752293577981651,0.3569979716024341,0.0364372469635627,0.038422649140546,0.4049676025917926,0.1565656565656565,0.2246153846153846,0.0776799585706887,1
0.8455696202531646,0.1471698113207548,0.0858585858585858,0.0919191919191919,0.8242424242424243,0.5137614678899082,0.0862068965517241,0.1042510121457489,0.2467138523761375,0.3412526997840173,0.5717171717171718,0.0738461538461538,0.3972035214914552,1
0.0075949367088607,0.0440251572327044,0.0545454545454545,0.0787878787878788,0.2767676767676768,0.1335372069317023,0.061866125760649,0.2044534412955465,0.0728008088978766,0.4017278617710583,0.6656565656565658,0.0456410256410256,0.3562920766442258,1
0.5240506329113924,0.1119496855345912,0.1373737373737373,0.2313131313131313,0.1181818181818181,0.3333333333333333,0.2768762677484787,0.1022267206477732,0.851365015166835,0.1587473002159827,0.1747474747474747,0.1964102564102564,0.5033661315380632,1
0.9265822784810128,0.0918238993710692,0.3616161616161616,0.0161616161616161,0.1141414141414141,0.1865443425076452,0.3306288032454361,0.1589068825910931,0.1354903943377148,0.6706263498920086,0.6373737373737374,0.3374358974358974,0.3738995339202485,1
0.4835443037974684,0.2352201257861635,0.2898989898989899,0.0585858585858585,0.009090909090909,0.0570846075433231,0.3803245436105477,0.2955465587044534,0.9282103134479271,0.3898488120950324,0.205050505050505,0.3261538461538461,0.5582599689280167,4
0.7772151898734178,0.2037735849056604,0.2555555555555556,0.5202020202020203,0.5252525252525253,0.0897043832823649,0.1795131845841785,0.4301619433198381,0.5096056622851365,0.8131749460043197,0.7383838383838385,0.2071794871794872,0.6172967374417401,4
0.8481012658227848,0.1446540880503145,0.1,0.0181818181818181,0.9464646464646468,0.1926605504587156,0.1054766734279919,0.3168016194331984,0.0485338725985844,0.3585313174946005,0.5727272727272729,0.0907692307692308,0.2962195753495598,1
0.3291139240506329,0.2251572327044025,0.3424242424242424,0.2646464646464646,0.4454545454545455,0.0112130479102956,0.3803245436105477,0.8876518218623483,0.1172901921132456,0.6144708423326134,0.7949494949494951,0.3528205128205128,0.4453650958052823,4
0.0075949367088607,0.0452830188679245,0.0555555555555555,0.781818181818182,0.0616161616161616,0.1070336391437308,0.0801217038539553,0.0212550607287449,0.4256825075834176,0.3034557235421166,0.5646464646464647,0.0553846153846153,0.4852408078715691,1
0.7721518987341772,0.2125786163522012,0.2717171717171717,0.4787878787878788,0.3383838383838384,0.2212028542303772,0.3569979716024341,0.1366396761133603,0.9312436804853388,0.7397408207343413,0.7131313131313132,0.3051282051282051,0.8203003625064734,4
0.4151898734177215,0.1345911949685534,0.1707070707070707,0.9151515151515152,0.3565656565656566,0.073394495412844,0.178498985801217,0.0101214574898785,0.79474216380182,0.6663066954643628,0.7434343434343434,0.1635897435897436,0.7659243915069913,1
0.1139240506329113,0.4867924528301887,0.7616161616161617,0.2646464646464646,0.7595959595959597,0.1355759429153924,0.4127789046653144,0.2955465587044534,0.2568250758341759,0.8952483801295896,0.9363636363636364,0.582051282051282,0.5893319523562921,2
0.7367088607594937,0.2591194968553459,0.2484848484848485,0.4545454545454546,0.784848484848485,0.0438328236493374,0.1612576064908722,0.2024291497975708,0.9716885743174924,0.7829373650107992,0.6090909090909091,0.1943589743589744,0.7876747799067841,4
0.5012658227848101,0.0264150943396226,0.0323232323232323,0.001010101010101,0.7191919191919194,0.0581039755351681,0.0578093306288032,0.3269230769230769,0.0020222446916076,0.2678185745140389,0.7737373737373738,0.0323076923076923,0.3754531330916623,1
0.0075949367088607,0.1106918238993711,0.1363636363636363,0.002020202020202,0.0949494949494949,0.001019367991845,0.1805273833671399,0.5060728744939271,0.0364004044489383,0.2580993520518359,0.4787878787878788,0.1471794871794872,0.2418436043500777,1
