Lat_degrees,Long_degrees,Depth,Magnituda,Is_Shallow,Type_mt,Type_origin,Mag_Level
0.7195296747078688,0.59057380123523,0.0318725099601593,0.2105263157894736,1.0,0.0,1.0,1
0.8756468187449896,0.1113540575607127,0.0119521912350597,0.25,1.0,0.0,1.0,1
0.3183380705973812,0.3101882850419384,0.1407702523240371,0.3815789473684211,0.0,0.0,1.0,1
0.3612771177999661,0.3049650907252184,0.0876494023904382,0.4473684210526316,1.0,0.0,1.0,0
0.8235004737264049,0.0288831532535222,0.0172642762284196,0.3289473684210526,1.0,0.0,1.0,1
0.7899995141267644,0.752520608002045,0.0571049136786188,0.5921052631578946,1.0,0.0,1.0,0
0.5580375580011177,0.2700363678795776,0.0172642762284196,0.3947368421052631,1.0,0.0,1.0,0
0.4142798143964241,0.0185145568758631,0.0172642762284196,0.6710526315789473,1.0,0.0,1.0,2
0.4566904744552147,0.8049192488602046,0.0146082337317397,0.3157894736842105,1.0,0.0,1.0,1
0.5310290795131551,0.8522336101441103,0.0132802124833997,0.4210526315789473,1.0,0.0,1.0,0
0.7456028472171612,0.5787049256389385,0.0345285524568393,0.1842105263157895,1.0,0.0,1.0,1
0.8338131331535603,0.033564580074625,0.1314741035856573,0.2631578947368421,0.0,0.0,1.0,1
0.7297633797342274,0.6057155081640195,0.0106241699867197,0.2368421052631578,1.0,0.0,1.0,1
0.6153645263950637,0.223252660911892,0.0172642762284196,0.4605263157894737,1.0,0.0,1.0,0
0.7406044263051772,0.6912619848694064,0.1328021248339973,0.5789473684210525,0.0,0.0,1.0,0
0.8858501566941186,0.0816318592626961,0.0172642762284196,0.4868421052631578,1.0,0.0,1.0,0
0.4506777931637636,0.8314519646712029,0.0942895086321381,0.3157894736842105,1.0,0.0,1.0,1
0.4902157277166388,0.8608741071254928,0.0159362549800796,0.3157894736842105,1.0,0.0,1.0,1
0.7434164176566335,0.5605682168625828,0.0199203187250996,0.4868421052631578,1.0,0.0,1.0,0
0.5345941743799044,0.8308240700352567,0.0172642762284196,0.4605263157894737,1.0,0.0,1.0,0
0.6752726963535215,0.6592810328588933,0.046480743691899,0.631578947368421,1.0,0.0,1.0,0
0.7756055195199574,0.9097998794220036,0.0836653386454183,0.6710526315789473,1.0,0.0,1.0,2
0.4907623351067707,0.8556509128087728,0.0172642762284196,0.3552631578947368,1.0,0.0,1.0,1
0.3624918008891481,0.3125498356638597,0.297476759628154,0.4210526315789473,0.0,0.0,1.0,0
0.7516398221703959,0.5884567405600488,0.0132802124833997,0.1973684210526315,1.0,0.0,1.0,1
0.7433556835021744,0.5605682168625828,0.0106241699867197,0.4999999999999999,1.0,1.0,0.0,0
0.4166666666666668,0.9629764428379728,0.0637450199203187,0.7894736842105262,1.0,0.0,1.0,2
0.7524779535019315,0.1520144026804989,0.0172642762284196,0.3552631578947368,1.0,0.0,1.0,1
0.5380135072759519,0.8578179827912418,0.0172642762284196,0.5657894736842105,1.0,0.0,1.0,0
0.7059859582634892,0.1784693262357161,0.0119521912350597,0.25,1.0,0.0,1.0,1
0.8844957850496806,0.0809678467937088,0.0132802124833997,0.25,1.0,0.0,1.0,1
0.3788778757622137,0.3068904490557965,0.1367861885790172,0.513157894736842,0.0,0.0,1.0,0
0.4689587736559533,0.865958386699747,0.1221779548472775,0.4342105263157894,0.0,0.0,1.0,0
0.397183149916187,0.306407025752015,0.1500664010624169,0.5526315789473684,0.0,0.0,1.0,0
0.3794366299832374,0.3106328122178295,0.2164674634794156,0.3815789473684211,0.0,0.0,1.0,1
0.5788511527342518,0.3334565044049866,0.0358565737051792,0.5263157894736841,1.0,0.0,1.0,0
0.6536452639506354,0.8402174849208048,0.0172642762284196,0.6052631578947368,1.0,0.0,1.0,0
0.8725311566212377,0.0888832088194192,0.0212483399734395,0.2631578947368421,1.0,0.0,1.0,1
0.7329883633360057,0.4934223869442369,0.0039840637450199,0.1842105263157895,1.0,0.0,1.0,1
0.7359704103199476,0.6887809675689643,0.0172642762284196,0.3864702548913075,1.0,0.0,1.0,1
0.7811687680684111,0.9109973245020602,0.0172642762284196,0.6578947368421051,1.0,0.0,1.0,2
0.8899618589509999,0.0885025824250625,0.0770252324037184,0.2763157894736842,1.0,0.0,1.0,1
0.7397723683890874,0.8945192577507481,0.0571049136786188,0.4868421052631578,1.0,0.0,1.0,0
0.3968673323129996,0.3061875404589188,0.1726427622841965,0.5394736842105262,0.0,0.0,1.0,0
0.6602106260476643,0.844232120978071,0.1235059760956175,0.6184210526315789,0.0,0.0,1.0,0
0.739389743215995,0.6072435703311451,0.0132802124833997,0.1447368421052631,1.0,0.0,1.0,1
0.7453963510920002,0.5784854403458423,0.0132802124833997,0.0921052631578947,1.0,0.0,1.0,1
0.6998882491557954,0.2106864333084213,0.0199203187250996,0.2631578947368421,1.0,0.0,1.0,1
0.7305772174039794,0.5715674861710375,0.0199203187250996,0.3026315789473684,1.0,0.0,1.0,1
0.4499611301411463,0.9429032625516416,0.0212483399734395,0.6578947368421051,1.0,0.0,1.0,2
0.7452020017977311,0.6114749133866582,0.0132802124833997,0.131578947368421,1.0,0.0,1.0,1
0.4730886961591722,0.8714260709632071,0.0172642762284196,0.5657894736842105,1.0,0.0,1.0,0
0.8677027913417391,0.0738304073258079,0.1354581673306772,0.3157894736842105,0.0,0.0,1.0,1
0.4931431139615675,0.2841334359450232,0.1779548472775564,0.5921052631578946,0.0,0.0,1.0,0
0.7499210455992034,0.6104969535996978,0.0172642762284196,0.1710526315789473,1.0,0.0,1.0,1
0.6207941598037073,0.715152542278702,0.0172642762284196,0.3815789473684211,1.0,0.0,1.0,1
0.7570998226562691,0.5990559354102014,0.0106241699867197,0.1842105263157895,1.0,0.0,1.0,1
0.7994193814833711,0.4965285205857758,0.0106241699867197,0.3157894736842105,1.0,0.0,1.0,1
0.7485302334620899,0.1665198800887943,0.0119521912350597,0.2236842105263157,1.0,0.0,1.0,1
0.751566941185045,0.5551088674836707,0.0239043824701195,0.3552631578947368,1.0,0.0,1.0,1
0.7449651385953406,0.6160063122858978,0.0132802124833997,0.3157894736842105,1.0,0.0,1.0,1
0.4601523212593835,0.8261454215090032,0.0371845949535192,0.3421052631578947,1.0,0.0,1.0,1
0.7383754828365281,0.539286478316798,0.0172642762284196,0.3289473684210526,1.0,0.0,1.0,1
0.7328851152734253,0.5874621110039925,0.0597609561752988,0.3157894736842105,1.0,0.0,1.0,1
0.7765408254986275,0.907374428018548,0.2244355909694554,0.4868421052631578,0.0,0.0,1.0,0
0.4546862473580644,0.8090866911341834,0.049136786188579,0.3157894736842105,1.0,0.0,1.0,1
0.7454388650001216,0.5787243737028837,0.0132802124833997,0.1842105263157895,1.0,0.0,1.0,1
0.7443881641279791,0.5588178911075118,0.0039840637450199,0.3157894736842105,1.0,0.0,1.0,1
0.5171209581420209,0.8394256708887489,0.0172642762284196,0.7368421052631579,1.0,0.0,1.0,2
0.5160884775162161,0.776580641397149,0.2058432934926958,0.4078947368421052,0.0,0.0,1.0,0
0.7752654082549864,0.9136228131346668,0.0172642762284196,0.6578947368421051,1.0,0.0,1.0,2
0.3550214998906786,0.3180591943500597,0.0172642762284196,0.6710526315789473,1.0,0.0,1.0,2
0.7304375288487235,0.162921988258926,0.0132802124833997,0.3684210526315789,1.0,0.0,1.0,1
0.6099895537254332,0.2231109678745767,0.0345285524568393,0.3947368421052631,1.0,0.0,1.0,0
0.7327636469645071,0.584750495231057,0.0132802124833997,0.2236842105263157,1.0,0.0,1.0,1
0.6435087335714114,0.8445655163599893,0.0172642762284196,0.6052631578947368,1.0,0.0,1.0,0
0.7550895221436729,0.1888295877288274,0.0225763612217795,0.4473684210526316,1.0,1.0,0.0,0
0.4902764618710979,0.862179905704673,0.0185922974767596,0.3947368421052631,1.0,0.0,1.0,0
0.7457000218642957,0.5786410248574041,0.0146082337317397,0.2105263157894736,1.0,0.0,1.0,1
0.4159378568131575,0.0184951088119178,0.0172642762284196,0.6842105263157894,1.0,0.0,1.0,2
0.7297512329033357,0.6963712690973043,0.1500664010624169,0.5526315789473684,0.0,0.0,1.0,0
0.6473957194567939,0.7625780353565803,0.0703851261620185,0.4210526315789473,1.0,0.0,1.0,0
0.7307654932828026,0.600322837861491,0.0185922974767596,0.25,1.0,0.0,1.0,1
0.8876114471734327,0.0798065195466935,0.1208499335989375,0.25,0.0,0.0,1.0,1
0.7458640040813354,0.5780770310029923,0.0159362549800796,0.1842105263157895,1.0,0.0,1.0,1
0.7271821781697156,0.5754348726012898,0.0212483399734395,0.2105263157894736,1.0,0.0,1.0,1
0.2988909943395769,0.9890701880627786,0.0106241699867197,0.4078947368421052,1.0,0.0,1.0,0
0.7425843597405438,0.6019314705792468,0.0132802124833997,0.2105263157894736,1.0,0.0,1.0,1
0.6169922017345676,0.3143390575468213,0.0265604249667994,0.2763157894736842,1.0,0.0,1.0,1
0.4941027136020213,0.8892127145885486,0.0172642762284196,0.3157894736842105,1.0,0.0,1.0,1
0.78556592085125,0.5390308751906606,0.0039840637450199,0.0789473684210526,1.0,0.0,1.0,1
0.6320299783786412,0.7250710548907715,0.0172642762284196,0.3421052631578947,1.0,0.0,1.0,1
0.7129217987027185,0.1777330781006466,0.0092961487383798,0.2763157894736842,1.0,0.0,1.0,1
0.3170626533537401,0.307521121986592,0.1925630810092961,0.3684210526315789,0.0,0.0,1.0,1
0.3208889050846635,0.3016589198545285,0.0690571049136786,0.3289473684210526,1.0,0.0,1.0,1
0.4441792386366398,0.8443432527720438,0.0358565737051792,0.5263157894736841,1.0,0.0,1.0,0
0.8523188300172486,0.0666346236660712,0.0199203187250996,0.2763157894736842,1.0,0.0,1.0,1
0.7155880280834732,0.1737073288639831,0.0185922974767596,0.25,1.0,0.0,1.0,1
0.7572091441342955,0.7170890137886774,0.0172642762284196,0.6052631578947368,1.0,0.0,1.0,0
0.7207747248742804,0.5802107614472695,0.0358565737051792,0.2763157894736842,1.0,0.0,1.0,1
0.3266465029273863,0.3002336545968278,0.0531208499335989,0.8421052631578947,1.0,0.0,1.0,2
0.195375701479484,0.3002531026607731,0.0199203187250996,0.6052631578947368,1.0,0.0,1.0,0
0.740203580885747,0.607965926991968,0.0132802124833997,0.1842105263157895,1.0,0.0,1.0,1
0.373788353618541,0.3091325329991972,0.146082337317397,0.4210526315789473,0.0,0.0,1.0,0
0.7357274737021112,0.6035206552330573,0.0185922974767596,0.1184210526315789,1.0,0.0,1.0,1
0.729326093822122,0.4859487737995683,0.0172642762284196,0.3289473684210526,1.0,0.0,1.0,1
0.4473981488229722,0.8440654232871119,0.0398406374501991,0.3552631578947368,1.0,0.0,1.0,1
0.7852015159244954,0.5744041252121924,0.2098273572377157,0.3157894736842105,0.0,0.0,1.0,1
0.8250006073415448,0.0285580927561519,0.0172642762284196,0.631578947368421,1.0,0.0,1.0,0
0.6738150766465031,0.647362147955314,0.0385126162018592,0.644736842105263,1.0,0.0,1.0,0
0.7365048708791877,0.5983141306854333,0.0106241699867197,0.1842105263157895,1.0,0.0,1.0,1
0.5164285887811871,0.8403091686508324,0.0358565737051792,0.7105263157894736,1.0,1.0,0.0,2
0.7747370211111922,0.5468184356533022,0.0836653386454183,0.4078947368421052,1.0,0.0,1.0,0
0.3023649879746375,0.8275901348306491,0.0053120849933598,0.3026315789473684,1.0,0.0,1.0,1
0.8704297548769527,0.0815596235966139,0.0571049136786188,0.3815789473684211,1.0,0.0,1.0,1
0.7510567742875884,0.6130891026941127,0.0132802124833997,0.1710526315789473,1.0,0.0,1.0,1
0.439836746592814,0.9517938060694632,0.0172642762284196,0.5921052631578946,1.0,0.0,1.0,0
0.3061305055511018,0.2992418033356209,0.049136786188579,0.4210526315789473,1.0,0.0,1.0,0
0.8747904671671163,0.1123792483601115,0.0053120849933598,0.3684210526315789,1.0,0.0,1.0,1
0.7434285644875254,0.1588462297149748,0.0079681274900398,0.2763157894736842,1.0,0.0,1.0,1
0.7414061171440373,0.6091439240080794,0.0132802124833997,0.1842105263157895,1.0,0.0,1.0,1
0.4028192794499916,0.463383463033398,0.0172642762284196,0.644736842105263,1.0,0.0,1.0,0
0.8212168695187427,0.940138859176569,0.047808764940239,0.644736842105263,1.0,0.0,1.0,0
0.8186417413696767,0.0298583347456333,0.047808764940239,0.513157894736842,1.0,0.0,1.0,0
0.733310254354639,0.6007951479858753,0.0106241699867197,0.2368421052631578,1.0,0.0,1.0,1
0.7328243811189662,0.5779547860296222,0.0438247011952191,0.1184210526315789,1.0,0.0,1.0,1
0.7322170395743752,0.5804941475219,0.0132802124833997,0.1842105263157895,1.0,0.0,1.0,1
0.730067050506523,0.4850708326271835,0.0039840637450199,0.2368421052631578,1.0,0.0,1.0,1
0.7643697009450237,0.5583733639316207,0.0239043824701195,0.513157894736842,1.0,0.0,1.0,0
0.7299638024439425,0.4848985783465257,0.0039840637450199,0.2368421052631578,1.0,0.0,1.0,1
0.7667018924762531,0.507619473624258,0.0039840637450199,0.2763157894736842,1.0,0.0,1.0,1
0.7250868498408767,0.1732794714571879,0.0146082337317397,0.3157894736842105,1.0,0.0,1.0,1
0.4547469815125234,0.8053915589845889,0.0823373173970783,0.3157894736842105,1.0,0.0,1.0,1
0.7462648495007653,0.5769934960117579,0.0132802124833997,0.1710526315789473,1.0,0.0,1.0,1
0.3210711075480408,0.3018811834424741,0.0557768924302788,0.4868421052631578,1.0,0.0,1.0,0
0.4800123897675097,0.9027152275562398,0.2363877822045152,0.6052631578947368,0.0,0.0,1.0,0
0.7261557709593568,0.6934762858643138,0.1872509960159362,0.7499999999999999,0.0,0.0,1.0,2
0.745955105313024,0.5778992201326358,0.0159362549800796,0.3026315789473684,1.0,0.0,1.0,1
0.7451169739814884,0.5830557353729723,0.0132802124833997,0.1842105263157895,1.0,0.0,1.0,1
0.2338811554065545,0.9650796120389074,0.1500664010624169,0.4342105263157894,0.0,0.0,1.0,0
0.915026844496271,0.566297060841879,0.0039840637450199,0.1578947368421052,1.0,0.0,1.0,1
0.8234397395719458,0.9369410418050028,0.1779548472775564,0.4605263157894737,0.0,0.0,1.0,0
0.7584177538080317,0.623024285075278,0.0172642762284196,0.3552631578947368,1.0,0.0,1.0,1
0.3024257221290966,0.8276734836761287,0.0053120849933598,0.2894736842105262,1.0,0.0,1.0,1
0.7392804217379687,0.6070379765122954,0.0132802124833997,0.0789473684210526,1.0,0.0,1.0,1
0.9801095644146444,0.522800076680938,0.0172642762284196,0.3421052631578947,1.0,0.0,1.0,1
0.7042064475378376,0.179939044211006,0.0106241699867197,0.4605263157894737,1.0,0.0,1.0,0
0.5161492116706753,0.2487351812698475,0.0172642762284196,0.6184210526315789,1.0,0.0,1.0,0
0.7507409566844012,0.5798995924241457,0.0225763612217795,0.1973684210526315,1.0,0.0,1.0,1
0.7531824696936571,0.5416341374644726,0.4037184594953519,0.6052631578947368,0.0,1.0,0.0,0
0.4818161941549451,0.7846015786271334,0.0863213811420982,0.6578947368421051,1.0,0.0,1.0,2
0.7239389743215996,0.69381801613078,0.1248339973439574,0.7499999999999999,0.0,0.0,1.0,2
0.7351019119111825,0.1701066587392654,0.0225763612217795,0.25,1.0,0.0,1.0,1
0.360062434710784,0.3126609674578325,0.2430278884462151,0.4868421052631578,0.0,0.0,1.0,0
0.6071350484658554,0.2245890207344145,0.0172642762284196,0.4605263157894737,1.0,0.0,1.0,0
0.7045283385564707,0.1797528984561016,0.0106241699867197,0.3421052631578947,1.0,0.0,1.0,1
0.6281733595704881,0.3148113676712055,0.0305444887118193,0.6578947368421051,1.0,0.0,1.0,2
0.3604329130529846,0.3074766692690029,0.0424966799468791,0.5657894736842105,1.0,0.0,1.0,0
0.6710820396958435,0.4494253097104184,0.0146082337317397,0.4473684210526316,1.0,0.0,1.0,0
0.6169982751500135,0.3084768554147578,0.1354581673306772,0.4868421052631578,0.0,0.0,1.0,0
0.739401890046887,0.6072213439723505,0.0132802124833997,0.1447368421052631,1.0,0.0,1.0,1
0.730139931491874,0.4793975545448737,0.0531208499335989,0.2631578947368421,1.0,0.0,1.0,1
0.7543546388747178,0.5768267983207986,0.0146082337317397,0.1842105263157895,1.0,0.0,1.0,1
0.7478257172703643,0.5941883628341943,0.0199203187250996,0.1842105263157895,1.0,0.0,1.0,1
0.8704054612151692,0.073744280185479,0.1660026560424966,0.25,0.0,0.0,1.0,1
0.6783944318927193,0.4550985877927281,0.0265604249667994,0.1973684210526315,1.0,0.0,1.0,1
0.7380657386487867,0.6166508766909398,0.0132802124833997,0.1052631578947368,1.0,0.0,1.0,1
0.7371182858392247,0.1612216718111427,0.0119521912350597,0.25,1.0,0.0,1.0,1
0.7638352403857835,0.5583428026882782,0.0199203187250996,0.6184210526315789,1.0,0.0,1.0,0
0.6589959429584822,0.8447738884736883,0.1261620185922974,0.5921052631578946,0.0,0.0,1.0,0
0.8694276413283776,0.1142379276143061,0.0106241699867197,0.3421052631578947,1.0,0.0,1.0,1
0.6151458834390109,0.8317020112076415,0.0438247011952191,0.4473684210526316,1.0,0.0,1.0,0
0.7404465175035835,0.6072908013435835,0.0212483399734395,0.1973684210526315,1.0,0.0,1.0,1
0.7459854723902535,0.5782631767578967,0.0172642762284196,0.25,1.0,0.0,1.0,1
0.5191251852391712,0.8540117188476746,0.1328021248339973,0.513157894736842,0.0,0.0,1.0,0
0.7461130141146176,0.580563604893133,0.0358565737051792,0.131578947368421,1.0,0.0,1.0,1
0.7559276534752084,0.6160590998880349,0.0132802124833997,0.1842105263157895,1.0,0.0,1.0,1
0.5654957121686953,0.2703725415563452,0.0079681274900398,0.3289473684210526,1.0,0.0,1.0,1
0.596682700483444,0.839592368579708,0.0106241699867197,0.4210526315789473,1.0,0.0,1.0,0
0.6119269732526785,0.8339246470870969,0.0703851261620185,0.631578947368421,1.0,0.0,1.0,0
0.5646758010834975,0.8517890829682192,0.0172642762284196,0.5657894736842105,1.0,0.0,1.0,0
0.4600915871049244,0.8260898556120169,0.0265604249667994,0.3947368421052631,1.0,0.0,1.0,0
0.7268420669047446,0.5871953946984578,0.0199203187250996,0.3289473684210526,1.0,0.0,1.0,1
0.7432159949469185,0.6117471862818914,0.0212483399734395,0.1578947368421052,1.0,0.0,1.0,1
0.5658297500182203,0.2640408075947469,0.0159362549800796,0.4605263157894737,1.0,0.0,1.0,0
0.7924167334742367,0.5239169512103643,0.0053120849933598,0.1842105263157895,1.0,0.0,1.0,1
0.4857821344411244,0.8587348200915171,0.0172642762284196,0.3157894736842105,1.0,0.0,1.0,1
0.4929487646672984,0.7802202076497571,0.049136786188579,0.4210526315789473,1.0,0.0,1.0,0
0.4557187279838691,0.80714188473966,0.0398406374501991,0.3289473684210526,1.0,0.0,1.0,1
0.8825037047834221,0.0842740176643987,0.0305444887118193,0.3026315789473684,1.0,0.0,1.0,1
0.7608471199863958,0.566958295016017,0.0265604249667994,0.3157894736842105,1.0,0.0,1.0,1
0.6571131841702501,0.8484162330211458,0.0544488711819389,0.5789473684210525,1.0,0.0,1.0,0
0.7722287005320313,0.5482992668079893,0.0172642762284196,0.4210526315789473,1.0,0.0,1.0,0
0.4011187231251367,0.4632167653424388,0.0172642762284196,0.6710526315789473,1.0,0.0,1.0,2
0.7596992444671187,0.894508144571351,0.0889774236387782,0.631578947368421,1.0,0.0,1.0,0
0.4770364161990137,0.872765209080579,0.0637450199203187,0.4999999999999999,1.0,0.0,1.0,0
0.8818234822534803,0.0925533363153698,0.0225763612217795,0.2763157894736842,1.0,0.0,1.0,1
0.7411571071107549,0.6164925138845286,0.0132802124833997,0.1578947368421052,1.0,0.0,1.0,1
0.7308869615917208,0.598955916795626,0.0106241699867197,0.3421052631578947,1.0,0.0,1.0,1
0.4212399484974371,0.9628958722873424,0.0172642762284196,0.644736842105263,1.0,0.0,1.0,0
0.7236231567184123,0.6943153309088081,0.1022576361221779,0.7368421052631579,0.0,0.0,1.0,2
0.3799832373733693,0.0045341771940889,0.6826029216467463,0.8026315789473684,0.0,0.0,1.0,2
0.7889670335009598,0.5436484012302291,0.0159362549800796,0.2368421052631578,1.0,0.0,1.0,1
0.7303828681097103,0.1629053184898301,0.0106241699867197,0.3421052631578947,1.0,0.0,1.0,1
0.7419527245341692,0.6057182864588688,0.0132802124833997,0.3026315789473684,1.0,0.0,1.0,1
0.7372154604863592,0.5982752345575427,0.0132802124833997,0.1973684210526315,1.0,0.0,1.0,1
0.3022435196657193,0.8276179177791423,0.0106241699867197,0.25,1.0,0.0,1.0,1
0.8558049704832011,0.0693990270411438,0.0796812749003983,0.3947368421052631,1.0,0.0,1.0,0
0.374942302553264,0.3095492772265951,0.1606905710491367,0.4078947368421052,0.0,0.0,1.0,0
0.7435014454728762,0.5786187984986095,0.0292164674634794,0.2631578947368421,1.0,0.0,1.0,1
0.5619670577946215,0.2691473135277955,0.0172642762284196,0.3157894736842105,1.0,0.0,1.0,1
0.4944063843743168,0.8871845593485456,0.0637450199203187,0.3421052631578947,1.0,0.0,1.0,1
0.3358902412360616,0.302159012927406,0.0849933598937583,0.3684210526315789,1.0,0.0,1.0,1
0.7055425989359377,0.2191546760091462,0.0132802124833997,0.3289473684210526,1.0,0.0,1.0,1
0.4834135024172195,0.8382587870520348,0.0092961487383798,0.3289473684210526,1.0,0.0,1.0,1
0.7461312343609554,0.5805413785343384,0.0159362549800796,0.1710526315789473,1.0,0.0,1.0,1
0.6190996768942985,0.2112087527400933,0.0106241699867197,0.4342105263157894,1.0,0.0,1.0,0
0.4526880936763599,0.2904818396757175,0.0172642762284196,0.6052631578947368,1.0,0.0,1.0,0
0.4567512086096738,0.8139209241719988,0.096945551128818,0.3815789473684211,0.0,0.0,1.0,1
0.2502793771105119,0.9827328975114814,0.0199203187250996,0.4078947368421052,1.0,0.0,1.0,0
0.5807703520151594,0.2599011482692613,0.2018592297476759,0.3157894736842105,0.0,0.0,1.0,1
0.737768141291937,0.6015480658900407,0.0106241699867197,0.1973684210526315,1.0,0.0,1.0,1
0.726350120253626,0.5685141401316357,0.046480743691899,0.2894736842105262,1.0,0.0,1.0,1
0.7466656949201955,0.5804635862785575,0.0146082337317397,0.131578947368421,1.0,0.0,1.0,1
0.5602422078079831,0.8535394087232903,0.0159362549800796,0.4868421052631578,1.0,0.0,1.0,0
0.3216420085999564,0.3020812206716251,0.0172642762284196,0.4999999999999999,1.0,0.0,1.0,0
