WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G,T_AVG,IS_RAINIY,IS_FROST
15.96,0.0,0.008955223880597014,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
24.41,0.0,0.06119402985074626,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
15.04,0.0,0.008955223880597014,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
10.75,0.25,0.05970149253731343,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
14.96,1.0,0.0,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,0.0,0.0
11.38,1.0,0.0,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,0.0,0.0
8.17,0.0,0.0,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,0.0,0.0
6.54,0.0,0.0,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,0.0,0.0
5.66,0.0,0.0,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,0.0,0.0
2.62,0.0,0.0,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,0.0,0.0
0.83,0.0,0.0,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,0.0,0.0
4.54,0.0,0.0,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,0.0,0.0
4.79,0.0,0.0,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,0.0,0.0
8.58,0.0,0.0029850746268656717,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
16.54,0.0,0.017910447761194027,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
10.41,0.0,0.01044776119402985,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
5.33,0.0,0.029850746268656716,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
2.5,0.0,0.0,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,0.0,0.0
5.04,0.0,0.03880597014925373,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
7.96,0.0,0.6701492537313433,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
12.08,0.0,0.014925373134328358,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
7.04,0.0,0.1208955223880597,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
2.5,0.0,0.0417910447761194,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
2.29,0.0,0.11343283582089551,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
5.17,0.0,0.01044776119402985,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
8.67,0.0,0.011940298507462687,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
10.34,0.0,0.008955223880597014,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
8.63,0.0,0.03134328358208955,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
5.58,0.0,0.013432835820895522,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
6.34,0.0,0.3447761194029851,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
4.21,0.0,0.10298507462686568,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
4.71,0.0,0.0,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,0.0,0.0
3.63,0.0,0.03283582089552239,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
8.92,0.0,0.05671641791044776,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
14.42,0.0,0.016417910447761194,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
9.71,0.0,0.013432835820895522,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
10.75,0.0,0.12388059701492538,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
17.0,0.0,0.0029850746268656717,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
11.12,0.0,0.0,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,0.0,0.0
4.46,0.0,0.0,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,0.0,0.0
6.42,0.0,0.016417910447761194,0.089091048671887,0.4995956554347344,0.11611392599416552,0.6071755242746337,0.567435314830643,0.36008490143491045,1.0,0.0
3.71,1.0,0.0,0.0,0.754646840148699,0.0,0.7898305084745763,0.7748344370860927,0.4385026737967915,0.0,0.0
4.83,0.0,0.019402985074626865,0.0,0.7397769516728625,0.0,0.7694915254237288,0.7086092715231787,0.44919786096256703,1.0,0.0
2.88,1.0,0.0,0.0,0.654275092936803,0.0,0.7457627118644068,0.73841059602649,0.3636363636363637,0.0,0.0
1.46,0.0,0.11194029850746269,0.0,0.7174721189591078,0.0,0.7694915254237288,0.748344370860927,0.41711229946524075,1.0,0.0
1.63,0.0,0.08507462686567165,0.0,0.6171003717472119,0.0,0.7966101694915255,0.7251655629139072,0.2299465240641712,1.0,0.0
6.96,0.0,0.0029850746268656717,0.0,0.6356877323420075,0.0,0.735593220338983,0.6754966887417218,0.3529411764705883,1.0,0.0
6.79,1.0,0.0,0.0,0.7397769516728625,0.0,0.7966101694915255,0.8344370860927152,0.40641711229946537,0.0,0.0
5.83,1.0,0.0,0.0,0.7657992565055763,0.0,0.8711864406779661,0.9072847682119204,0.3262032085561498,0.0,0.0
7.67,0.0,0.0626865671641791,0.0,0.6691449814126393,0.0,0.8305084745762712,0.6920529801324502,0.25133689839572193,1.0,0.0
7.5,0.0,0.050746268656716415,0.0,0.6133828996282528,0.0,0.7864406779661017,0.8278145695364237,0.24064171122994657,1.0,0.0
7.58,0.0,0.0029850746268656717,0.0,0.7323420074349443,0.0,0.728813559322034,0.7086092715231787,0.5026737967914441,1.0,0.0
13.79,0.0,0.0,0.0,0.7472118959107807,0.0,0.8813559322033899,0.943708609271523,0.2834224598930482,0.0,0.0
14.83,0.0,0.0029850746268656717,0.0,0.7137546468401488,0.0,0.8305084745762712,0.8576158940397349,0.3155080213903745,1.0,0.0
10.08,0.0,0.029850746268656716,0.0,0.6728624535315986,0.0,0.7457627118644068,0.7417218543046357,0.39037433155080226,1.0,0.0
10.25,0.0,0.025373134328358207,0.0,0.7174721189591078,0.0,0.7796610169491526,0.7582781456953641,0.4010695187165776,1.0,0.0
6.17,0.0,0.008955223880597014,0.0,0.6914498141263941,0.0,0.7830508474576271,0.8013245033112582,0.35828877005347604,1.0,0.0
4.75,0.0,0.008955223880597014,0.0,0.6654275092936803,0.0,0.6542372881355932,0.5662251655629138,0.5240641711229949,1.0,0.0
1.38,0.0,0.0,0.0,0.7323420074349443,0.0,0.6271186440677966,0.5264900662251655,0.6631016042780751,0.0,0.0
5.46,0.0,0.0,0.0,0.8066914498141265,0.0,0.6338983050847458,0.519867549668874,0.7593582887700538,0.0,0.0
9.38,0.0,0.0,0.0,0.8513011152416359,0.0,0.7864406779661017,0.7417218543046357,0.5828877005347596,0.0,0.0
7.17,0.0,0.0,0.0,0.8810408921933087,0.0,0.847457627118644,0.8410596026490065,0.5294117647058826,0.0,0.0
7.79,0.0,0.004477611940298507,0.0,0.8438661710037176,0.0,0.728813559322034,0.6258278145695364,0.6631016042780751,1.0,0.0
13.21,0.0,0.0208955223880597,0.0,0.7657992565055763,0.0,0.8169491525423729,0.9139072847682117,0.4117647058823531,1.0,0.0
12.46,0.0,0.017910447761194027,0.0,0.6505576208178439,0.0,0.8372881355932204,0.8907284768211919,0.21390374331550807,1.0,0.0
9.42,1.0,0.0,0.0,0.654275092936803,0.0,0.6813559322033899,0.6556291390728476,0.4652406417112301,0.0,0.0
10.04,0.0,0.011940298507462687,0.0,0.6356877323420075,0.0,0.7966101694915255,0.8410596026490065,0.2566844919786097,1.0,0.0
5.46,1.0,0.0,0.0,0.6654275092936803,0.0,0.8135593220338984,0.6258278145695364,0.2727272727272728,0.0,0.0
11.21,0.0,0.05373134328358209,0.0,0.6728624535315986,0.0,0.7966101694915255,0.8675496688741722,0.3101604278074867,1.0,0.0
10.71,0.0,0.03134328358208955,0.0,0.6505576208178439,0.0,0.7627118644067796,0.7582781456953641,0.3315508021390374,1.0,0.0
13.17,0.0,0.0014925373134328358,0.0,0.5427509293680298,0.0,0.7796610169491526,0.7582781456953641,0.14973262032085569,1.0,0.0
3.33,0.0,0.050746268656716415,0.0,0.5650557620817844,0.0,0.7050847457627119,0.7119205298013244,0.2994652406417112,1.0,0.0
5.41,0.0,0.0,0.0,0.6914498141263941,0.0,0.6610169491525424,0.6721854304635762,0.5508021390374334,0.0,0.0
5.41,0.0,0.08059701492537313,0.0,0.6356877323420075,0.0,0.5966101694915255,0.5596026490066225,0.5721925133689841,1.0,0.0
7.08,0.0,0.0029850746268656717,0.0,0.6877323420074349,0.0,0.7966101694915255,0.8576158940397349,0.3315508021390374,1.0,0.0
10.63,0.0,0.0,0.0,0.6877323420074349,0.0,0.6813559322033899,0.6721854304635762,0.5133689839572193,0.0,0.0
9.5,0.0,0.013432835820895522,0.0,0.6914498141263941,0.0,0.6949152542372882,0.6821192052980132,0.4973262032085563,1.0,0.0
3.17,0.0,0.007462686567164179,0.0,0.6022304832713755,0.0,0.6779661016949152,0.6423841059602649,0.39572192513369003,1.0,0.0
5.83,1.0,0.0,0.0,0.7137546468401488,0.0,0.7661016949152543,0.7913907284768211,0.41711229946524087,0.0,0.0
8.25,0.0,0.11940298507462686,0.0,0.6579925650557622,0.0,0.6745762711864407,0.6258278145695364,0.4812834224598932,1.0,0.0
12.79,0.0,0.017910447761194027,0.0,0.6579925650557622,0.0,0.6745762711864407,0.6026490066225165,0.4812834224598932,1.0,0.0
17.46,0.0,0.0014925373134328358,0.0,0.7397769516728625,0.0,0.7966101694915255,0.824503311258278,0.40641711229946537,1.0,0.0
8.58,0.0,0.004477611940298507,0.0,0.7472118959107807,0.0,0.6338983050847458,0.567435314830643,0.6737967914438505,1.0,0.0
6.54,0.0,0.23283582089552238,0.0,0.7472118959107807,0.0,0.8508474576271187,0.9536423841059601,0.33155080213903754,1.0,0.0
9.67,0.0,0.08208955223880597,0.0,0.6654275092936803,0.0,0.8305084745762712,0.8907284768211919,0.24598930481283435,1.0,0.0
2.88,0.0,0.03880597014925373,0.0,0.6282527881040892,0.0,0.7220338983050848,0.6754966887417218,0.3636363636363637,1.0,0.0
4.17,0.0,0.0,0.5,0.7472118959107807,0.0,0.5932203389830508,0.4933774834437085,0.7379679144385028,0.0,0.0
8.87,0.0,0.0,0.0,0.858736059479554,0.0,0.688135593220339,0.5993377483443708,0.7486631016042782,0.0,0.0
7.0,0.0,0.0029850746268656717,0.0,0.7472118959107807,0.0,0.9593220338983051,0.9735099337748343,0.16042780748663105,1.0,0.0
3.08,0.0,0.0,0.0,0.7100371747211897,0.0,0.8169491525423729,0.567435314830643,0.33155080213903754,0.0,0.0
4.63,0.0,0.007462686567164179,0.0,0.8029739776951674,0.0,0.8237288135593221,0.7185430463576158,0.45454545454545464,1.0,0.0
3.46,0.0,0.029850746268656716,0.0,0.5799256505576209,0.0,0.8135593220338984,0.7748344370860927,0.14973262032085569,1.0,0.0
8.46,0.0,0.05373134328358209,0.0,0.6208178438661711,0.0,0.7864406779661017,0.7748344370860927,0.2513368983957221,1.0,0.0
6.58,0.0,0.0,0.0,0.5724907063197027,0.0,0.7966101694915255,0.8576158940397349,0.16577540106951882,0.0,0.0
3.21,0.0,0.0,0.0,0.5910780669144982,0.0,0.5593220338983051,0.4933774834437085,0.5668449197860964,0.0,0.0
5.09,0.0,0.0,0.0,0.7881040892193311,0.0,0.6271186440677966,0.509933774834437,0.7433155080213906,0.0,0.0
6.38,0.0,0.0,0.0,0.6394052044609666,0.0,0.6440677966101696,0.5132450331125827,0.5026737967914441,0.0,0.0
9.17,0.0,0.0,0.0,0.6208178438661711,0.0,0.8,0.6788079470198675,0.22994652406417132,0.0,0.0
8.17,0.0,0.0,0.0,0.6394052044609666,0.0,0.864406779661017,0.6821192052980132,0.15508021390374346,0.0,0.0
8.96,0.0,0.050746268656716415,0.0,0.7137546468401488,0.0,0.847457627118644,0.7086092715231787,0.288770053475936,1.0,0.0
10.25,0.0,0.0208955223880597,0.0,0.654275092936803,0.0,0.8813559322033899,0.8874172185430462,0.14973262032085569,1.0,0.0
6.58,0.0,0.011940298507462687,0.0,0.6802973977695167,0.0,0.8372881355932204,0.7284768211920529,0.2566844919786097,1.0,0.0
6.13,1.0,0.0,0.0,0.7286245353159851,0.0,0.8305084745762712,0.7913907284768211,0.3368983957219252,0.0,0.0
7.62,0.0,0.05970149253731343,0.0,0.8215613382899629,0.0,0.8779661016949153,0.8609271523178808,0.3957219251336899,1.0,0.0
12.5,0.0,0.004477611940298507,0.0,0.7397769516728625,0.0,0.8440677966101695,0.8410596026490065,0.33155080213903754,1.0,0.0
14.37,0.0,0.23283582089552238,0.0,0.6951672862453533,0.0,0.7966101694915255,0.7417218543046357,0.342245989304813,1.0,0.0
14.67,0.0,0.004477611940298507,0.0,0.7174721189591078,0.0,0.864406779661017,0.9072847682119204,0.26737967914438504,1.0,0.0
15.67,0.0,0.0,0.0,0.8178438661710038,0.0,0.840677966101695,0.7880794701986754,0.44919786096256686,0.0,0.0
16.38,0.0,0.0,0.0,0.7100371747211897,0.0,0.8610169491525423,0.7880794701986754,0.2620320855614974,0.0,0.0
6.75,0.0,0.0,0.0,0.6951672862453533,0.0,0.8135593220338984,0.7748344370860927,0.3155080213903745,0.0,0.0
3.83,0.0,0.0,0.0,0.6654275092936803,0.0,0.6271186440677966,0.5264900662251655,0.5668449197860964,0.0,0.0
7.96,0.0,0.0,0.0,0.8252788104089221,0.0,0.8033898305084746,0.6920529801324502,0.5187165775401072,0.0,0.0
11.96,0.0,0.017910447761194027,0.0,0.7918215613382901,0.0,0.8610169491525423,0.7847682119205297,0.3796791443850268,1.0,0.0
3.96,0.0,0.14626865671641792,0.0,0.6988847583643123,0.0,0.8338983050847457,0.7086092715231787,0.2887700534759359,1.0,0.0
13.04,0.0,0.0791044776119403,0.0,0.6765799256505577,0.0,0.8440677966101695,0.7781456953642383,0.24064171122994668,1.0,0.0
15.41,1.0,0.0,0.0,0.6356877323420075,0.0,0.7728813559322034,0.7450331125827814,0.29411764705882354,0.0,0.0
18.21,0.0,0.07761194029850746,0.0,0.7100371747211897,0.0,0.7627118644067796,0.6092715231788078,0.41711229946524075,1.0,0.0
16.29,0.0,0.0,0.0,0.5985130111524164,0.0,0.7593220338983051,0.7417218543046357,0.2620320855614974,0.0,0.0
6.13,0.0,0.0014925373134328358,0.0,0.6133828996282528,0.0,0.5525423728813559,0.4933774834437085,0.6096256684491979,1.0,0.0
2.04,0.0,0.0,0.0,0.6468401486988848,0.0,0.7661016949152543,0.8410596026490065,0.32085561497326215,0.0,0.0
1.71,0.0,0.0014925373134328358,0.0,0.6617100371747212,0.0,0.6271186440677966,0.5662251655629138,0.5614973262032087,1.0,0.0
1.21,0.0,0.0,0.0,0.6728624535315986,0.0,0.6305084745762712,0.6258278145695364,0.5721925133689841,0.0,0.0
1.71,1.0,0.0,0.0,0.7286245353159851,0.0,0.6203389830508474,0.49668874172185423,0.6684491978609627,0.0,0.0
1.83,1.0,0.0,0.0,0.6282527881040892,0.0,0.6542372881355932,0.5264900662251655,0.47058823529411775,0.0,0.0
2.71,1.0,0.0,0.0,0.6171003717472119,0.0,0.5457627118644068,0.41059602649006616,0.6256684491978611,0.0,1.0
3.63,1.0,0.0,0.0,0.5762081784386618,0.0,0.8135593220338984,0.6589403973509933,0.144385026737968,0.0,0.0
2.33,1.0,0.0,0.0,0.6951672862453533,0.0,0.5389830508474577,0.567435314830643,0.7486631016042783,0.0,0.0
3.88,1.0,0.0,0.0,0.5762081784386618,0.0,0.735593220338983,0.567435314830643,0.26737967914438515,0.0,0.0
1.87,0.0,0.0,0.0,0.6208178438661711,0.0,0.7491525423728813,0.567435314830643,0.31016042780748676,0.0,0.0
4.79,0.0,0.0,0.0,0.6022304832713755,0.0,0.7898305084745763,0.567435314830643,0.21925133689839585,0.0,0.0
3.88,0.0,0.017910447761194027,0.0,0.6208178438661711,0.0,0.752542372881356,0.567435314830643,0.3048128342245991,1.0,0.0
0.42,0.0,0.01044776119402985,0.0,0.5427509293680298,0.0,0.8101694915254238,0.567435314830643,0.10160427807486636,1.0,0.0
2.33,0.0,0.2462686567164179,0.0,0.5910780669144982,0.0,0.8101694915254238,0.7417218543046357,0.1711229946524065,1.0,0.0
4.25,0.0,0.013432835820895522,0.0,0.5464684014869888,0.0,0.6983050847457627,0.6423841059602649,0.2834224598930482,1.0,0.0
4.33,0.0,0.12238805970149252,0.0,0.5613382899628253,0.0,0.6440677966101696,0.5430463576158939,0.39037433155080226,1.0,0.0
21.29,0.0,0.19552238805970149,0.0,0.40148698884758366,0.0,0.6949152542372882,0.5695364238410595,0.08021390374331552,1.0,0.0
17.79,0.0,0.0029850746268656717,0.0,0.43866171003717475,0.0,0.6610169491525424,0.5927152317880794,0.18716577540106955,1.0,0.0
7.58,0.0,0.22238805970149253,0.0,0.5353159851301116,0.0,0.6779661016949152,0.6258278145695364,0.2994652406417113,1.0,0.0
9.71,0.0,0.0626865671641791,0.0,0.6356877323420075,0.0,0.7762711864406779,0.6821192052980132,0.2887700534759359,1.0,0.0
2.0,0.0,0.14776119402985075,0.0,0.5353159851301116,0.0,0.6271186440677966,0.4602649006622516,0.37967914438502687,1.0,1.0
4.42,0.0,0.0,0.0,0.5464684014869888,0.0,0.5864406779661017,0.42715231788079466,0.4598930481283424,0.0,1.0
3.79,0.0,0.04776119402985075,0.0,0.5018587360594796,0.0,0.5796610169491525,0.390728476821192,0.40641711229946537,1.0,1.0
2.83,0.0,0.022388059701492536,0.0,0.5055762081784387,0.0,0.6813559322033899,0.6688741721854303,0.251336898395722,1.0,0.0
7.12,0.0,0.007462686567164179,0.0,0.5910780669144982,0.0,0.6406779661016949,0.42384105960264895,0.4385026737967916,1.0,1.0
13.17,0.0,0.3417910447761194,0.0,0.5241635687732342,0.0,0.6677966101694914,0.4933774834437085,0.2994652406417113,1.0,0.0
4.75,0.0,0.04776119402985075,0.0,0.5241635687732342,0.0,0.6542372881355932,0.5728476821192052,0.3208556149732621,1.0,0.0
2.83,0.0,0.0029850746268656717,0.0,0.5762081784386618,0.0,0.5661016949152542,0.6688741721854303,0.5347593582887702,1.0,0.0
5.79,0.0,0.0,0.0,0.479553903345725,0.0,0.6745762711864407,0.4701986754966887,0.22459893048128354,0.0,1.0
5.63,0.0,0.1044776119402985,0.0,0.479553903345725,0.0,0.4711864406779661,0.2582781456953642,0.5454545454545456,1.0,1.0
11.96,0.0,0.39850746268656717,0.0,0.5204460966542751,0.0,0.5457627118644068,0.49668874172185423,0.4866310160427809,1.0,0.0
10.13,0.0,0.14477611940298507,0.0,0.49814126394052055,0.0,0.6576271186440679,0.5728476821192052,0.2780748663101605,1.0,0.0
5.88,0.0,0.004477611940298507,0.0,0.47583643122676583,0.0,0.711864406779661,0.5562913907284768,0.16042780748663105,1.0,0.0
8.5,0.0,0.0,0.0,0.5055762081784387,0.0,0.6610169491525424,0.4933774834437085,0.2834224598930482,0.0,0.0
9.67,0.0,0.0,0.0,0.4869888475836432,0.0,0.6779661016949152,0.4602649006622516,0.2299465240641712,0.0,1.0
5.91,0.0,0.013432835820895522,0.0,0.3122676579925651,0.0,0.4847457627118644,0.42715231788079466,0.28342245989304826,1.0,1.0
8.12,0.0,0.0,0.0,0.3940520446096655,0.0,0.4338983050847458,0.22847682119205295,0.48128342245989314,0.0,1.0
7.62,0.0,0.0,0.0,0.4200743494423792,0.0,0.44067796610169496,0.41390728476821187,0.5080213903743317,0.0,1.0
6.0,0.0,0.0,0.0,0.4498141263940521,0.0,0.5050847457627119,0.49006622516556286,0.4491978609625669,0.0,0.0
11.08,0.0,0.004477611940298507,0.0,0.40892193308550195,0.0,0.4610169491525424,0.4172185430463576,0.4598930481283424,1.0,1.0
14.79,0.0,0.0,0.0,0.3568773234200744,0.0,0.5254237288135594,0.35761589403973504,0.2834224598930482,0.0,1.0
7.75,0.0,0.0,0.0,0.3680297397769517,0.0,0.5627118644067797,0.41059602649006616,0.24064171122994668,0.0,1.0
5.88,0.0,0.0,0.0,0.3977695167286246,0.0,0.5457627118644068,0.567435314830643,0.3101604278074867,0.0,0.0
5.46,0.0,0.0,0.0,0.3977695167286246,0.0,0.5084745762711864,0.2649006622516556,0.36898395721925137,0.0,1.0
9.92,0.0,0.0014925373134328358,0.0,0.3940520446096655,0.0,0.5457627118644068,0.5827814569536423,0.304812834224599,1.0,0.0
18.58,0.0,0.03283582089552239,0.0,0.33085501858736066,0.0,0.47796610169491527,0.3112582781456953,0.32085561497326215,1.0,1.0
13.79,0.0,0.008955223880597014,0.0,0.30855018587360594,0.5,0.5254237288135594,0.4437086092715231,0.21390374331550807,1.0,1.0
5.17,0.0,0.017910447761194027,0.0,0.2936802973977695,0.25,0.3728813559322034,0.21192052980132448,0.4331550802139039,1.0,1.0
5.63,0.0,0.043283582089552235,0.0,0.32342007434944237,0.0,0.4033898305084746,0.35099337748344367,0.42780748663101614,1.0,1.0
17.67,0.0,0.10746268656716418,0.0,0.34572490706319703,0.0,0.44067796610169496,0.567435314830643,0.4010695187165776,1.0,0.0
19.87,0.0,0.019402985074626865,0.0,0.34572490706319703,0.0,0.5932203389830508,0.509933774834437,0.16042780748663105,1.0,0.0
6.17,0.0,0.0,0.0,0.37546468401487,0.0,0.6338983050847458,0.4933774834437085,0.13903743315508027,0.0,0.0
7.38,0.0,0.0,0.0,0.36059479553903345,0.0,0.49830508474576274,0.42715231788079466,0.3315508021390375,0.0,1.0
8.71,0.0,0.0,0.0,0.3494423791821562,0.0,0.41355932203389834,0.18874172185430466,0.44919786096256703,0.0,1.0
6.75,0.0,0.035820895522388055,0.5,0.33828996282527884,0.0,0.43050847457627117,0.2019867549668874,0.40641711229946537,1.0,1.0
7.96,1.0,0.0,0.0,0.4237918215613384,0.0,0.39322033898305087,0.1556291390728477,0.5882352941176473,0.0,1.0
11.17,0.0,0.004477611940298507,0.0,0.4423791821561339,0.0,0.6915254237288135,0.5596026490066225,0.144385026737968,1.0,0.0
11.42,0.0,0.035820895522388055,0.0,0.46468401486988853,0.0,0.7423728813559323,0.6092715231788078,0.09625668449197868,1.0,0.0
12.12,0.0,0.0014925373134328358,0.0,0.4275092936802975,0.0,0.5084745762711864,0.3112582781456953,0.4117647058823531,1.0,1.0
23.09,0.0,0.06716417910447761,0.0,0.4200743494423792,0.0,0.576271186440678,0.6258278145695364,0.29411764705882354,1.0,0.0
21.87,0.0,0.004477611940298507,0.0,0.2602230483271376,0.0,0.5525423728813559,0.5761589403973509,0.10160427807486641,1.0,0.0
13.92,0.0,0.0,0.0,0.29739776951672864,0.0,0.4711864406779661,0.29801324503311255,0.2834224598930482,0.0,1.0
8.42,0.0,0.03134328358208955,0.0,0.28624535315985133,0.0,0.4915254237288136,0.2748344370860927,0.2352941176470589,1.0,1.0
2.92,0.0,0.0,0.0,0.32342007434944237,0.0,0.4847457627118644,0.24834437086092712,0.29946524064171126,0.0,1.0
3.54,0.0,0.019402985074626865,0.0,0.24535315985130116,0.25,0.3152542372881356,0.567435314830643,0.45454545454545464,1.0,0.0
6.71,0.0,0.014925373134328358,0.0,0.2193308550185874,0.25,0.3220338983050848,0.567435314830643,0.40641711229946537,1.0,0.0
8.17,1.0,0.0,0.0,0.2565055762081785,0.0,0.39661016949152544,0.3112582781456953,0.34224598930481287,0.0,1.0
5.33,0.0,0.019402985074626865,0.0,0.20446096654275098,0.25,0.32881355932203393,0.09271523178807944,0.3743315508021391,1.0,1.0
7.96,0.0,0.0014925373134328358,0.0,0.2713754646840149,0.25,0.34237288135593225,0.16225165562913907,0.4491978609625669,1.0,1.0
12.12,0.0,0.008955223880597014,0.0,0.37546468401487,0.0,0.43050847457627117,0.3841059602649006,0.4598930481283424,1.0,1.0
14.79,0.0,0.0014925373134328358,0.0,0.3977695167286246,0.0,0.5796610169491525,0.3774834437086092,0.2566844919786097,1.0,1.0
16.75,0.0,0.035820895522388055,0.0,0.3680297397769517,0.0,0.4745762711864407,0.4437086092715231,0.37967914438502687,1.0,1.0
15.37,0.0,0.0,0.0,0.3197026022304833,0.0,0.45084745762711864,0.3112582781456953,0.3475935828877006,0.0,1.0
19.38,0.0,0.07014925373134329,0.0,0.3420074349442379,0.0,0.41355932203389834,0.2516556291390728,0.4385026737967916,1.0,1.0
21.75,0.0,0.050746268656716415,0.0,0.3568773234200744,0.0,0.488135593220339,0.35761589403973504,0.34224598930481287,1.0,1.0
30.37,0.0,0.07014925373134329,0.0,0.3197026022304833,0.0,0.49491525423728816,0.36423841059602646,0.2780748663101605,1.0,1.0
28.16,0.0,0.0,0.0,0.26394052044609667,0.0,0.49830508474576274,0.3841059602649006,0.1925133689839573,0.0,1.0
14.5,0.0,0.0,0.0,0.23791821561338292,0.0,0.4,0.24503311258278143,0.3101604278074867,0.0,1.0
11.75,0.0,0.0,0.0,0.3717472118959108,0.25,0.3525423728813559,0.16225165562913907,0.5775401069518719,0.0,1.0
14.96,0.0,0.0029850746268656717,0.0,0.43122676579925656,0.0,0.45084745762711864,0.23178807947019864,0.5080213903743317,1.0,1.0
12.21,0.0,0.0,0.0,0.3197026022304833,0.0,0.5084745762711864,0.29470198675496684,0.2566844919786097,0.0,1.0
15.09,0.0,0.043283582089552235,0.0,0.43122676579925656,0.0,0.43050847457627117,0.21523178807947013,0.5401069518716579,1.0,1.0
25.12,0.0,0.0014925373134328358,0.0,0.29739776951672864,0.0,0.4576271186440678,0.5066225165562913,0.304812834224599,1.0,0.0
23.75,0.0,0.33582089552238803,0.0,0.3940520446096655,0.0,0.4745762711864407,0.3278145695364238,0.41711229946524075,1.0,1.0
